,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
267,广州亦云信息技术股份有限公司,亦云,150-500人,上市公司,海珠区,ios架构师,10年以上,本科,35k-42k,周末双休、超甲办公室,"数据服务｜咨询,软件服务｜咨询",开发|测试|运维类,"技能培训,节日礼物,年底双薪,专项奖金",移动前端开发,广州
268,浙江联运知慧科技有限公司,联运知慧科技,500-2000人,上市公司,余杭区,移动端开发工程师,在校/应届,本科,6k-12k,提供食宿,IT技术服务｜咨询,开发|测试|运维类,"交通补助,带薪年假,通讯津贴,定期体检",移动前端开发,杭州
269,北京米连科技有限公司,伊对,50-150人,A轮,朝阳区,ios开发工程师(J10060),1-3年,本科,15k-25k,年底激励奖金,社交平台,开发|测试|运维类,"带薪年假,定期体检,年终分红",移动前端开发,北京
270,泰康人寿保险有限责任公司,泰康人寿,2000人以上,上市公司,昌平区,初级IOS开发工程师,1-3年,本科,12k-24k,五险一金、双休、弹性制、员工旅游、年终奖,金融业,开发|测试|运维类,"大健康,世界500强,大平台,有前途",移动前端开发,北京
271,上海识装信息科技有限公司,得物App,500-2000人,B轮,杨浦区,iOS开发工程师,1-3年,不限,15k-30k,下午茶、健身房、住房补贴、弹性工作。,电商平台,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,节日礼物",移动前端开发,上海
272,北京斑马天下教育科技有限公司,斑马天下,500-2000人,A轮,朝阳区,ios高级开发工程师,3-5年,本科,17k-30k,不打卡 七险一金,"在线教育,人工智能服务",开发|测试|运维类,,移动前端开发,北京
273,克鲁（北京）网络科技有限公司,Castbox,50-150人,B轮,朝阳区,iOS 开发工程师,3-5年,本科,15k-30k,"大牛云集,硅谷文化,免费三餐,租房补贴",音频｜视频媒体,开发|测试|运维类,"股票期权,弹性工作,免费按摩,住房补助",移动前端开发,北京
274,重庆中景辰达网络技术有限公司,中景辰达,15-50人,未融资,巴南区,ios开发工程师,3-5年,本科,15k-25k,周末双休，节日福利，五险,软件开发、游戏,开发|测试|运维类,,移动前端开发,重庆
275,上海识装信息科技有限公司,得物App,500-2000人,B轮,杨浦区,安全-移动安全专家（Android和IOS）,3-5年,大专,20k-40k,年终奖金+季度奖金+好心情+福利多多,电商平台,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,节日礼物",移动前端开发,上海
276,蓝鸽集团有限公司,蓝鸽集团,500-2000人,不需要融资,下城区,移动端开发工程师,在校/应届,本科,12k-18k,提供住宿、员工餐厅、五险一金、晋升快、平台大,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"专项奖金,加班费,两房一厅公寓,博士后工作站",移动前端开发,杭州
277,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,南山区,iOS技术专家,5-10年,本科,20k-40k,独角兽 弹性工作,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,深圳
278,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,南山区,客户端架构师（iOS）,5-10年,本科,30k-50k,独角兽 弹性工作,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,深圳
279,北京更广天地网络科技有限公司,更广天地,50-150人,未融资,海淀区,ios开发工程师,3-5年,不限,15k-30k,福利多多,"工具类产品,社交平台,科技金融",开发|测试|运维类,,移动前端开发,北京
280,上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,浦东新区,iOS开发工程师,3-5年,本科,15k-25k,发展空间大,音频｜视频媒体,开发|测试|运维类,"明星直播,男女1:1,带薪年假,扁平管理",移动前端开发,上海
281,深圳尚米网络技术有限公司,尚米网络,150-500人,不需要融资,宝安区,ios开发工程师,在校/应届,本科,7k-12k,公司免费提供精美早餐和下午茶，运动俱乐部,"游戏,电商平台",开发|测试|运维类,"绩效奖金,年度旅游,技能培训,免费早餐",移动前端开发,深圳
282,杭州同花顺数据开发有限公司,同花顺,2000人以上,上市公司,余杭区,ios开发工程师,3-5年,本科,18k-30k,金融大数据产品 技术氛围浓 上市公司,科技金融,开发|测试|运维类,"带薪年假,定期体检,免费班车,领导好",移动前端开发,杭州
283,武汉明昊杰通信有限公司,明昊杰通信,少于15人,不需要融资,杨浦区,高级ios开发工程师,3-5年,本科,25k-35k,发展空间大,人工智能 物流丨运输,开发|测试|运维类,,移动前端开发,上海
284,成都华唯科技股份有限公司,华唯科技,500-2000人,未融资,武侯区,移动端开发工程师,1-3年,本科,7k-14k,行业发展前景好,数据服务｜咨询,开发|测试|运维类,,移动前端开发,成都
285,科大讯飞股份有限公司,科大讯飞,2000人以上,上市公司,高新区,ios开发工程师,3-5年,本科,10k-15k,前景无限,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"绩效奖金,股票期权,专项奖金,年底双薪",移动前端开发,合肥
286,深圳尚米网络技术有限公司,尚米网络,150-500人,不需要融资,宝安区,ios开发工程师,在校/应届,本科,8k-13k,"大佬带队,五险一金,发展空间大","游戏,电商平台",开发|测试|运维类,"绩效奖金,年度旅游,技能培训,免费早餐",移动前端开发,深圳
287,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,机火研发-iOS 工程师,不限,不限,20k-30k,产品前景佳，成长空间大，团队氛围好,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",移动前端开发,北京
288,深圳市亦乘科技有限公司,亦乘科技,15-50人,不需要融资,南山区,ios开发工程师,3-5年,大专,16k-21k,工作和生活都可以丰富多彩,"文娱丨内容,电商",开发|测试|运维类,,移动前端开发,深圳
289,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,美团平台-高级iOS工程师,1-3年,本科,30k-45k,核心业务，团队氛围好，技术大牛多,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",移动前端开发,北京
290,西安纽扣软件科技有限公司,纽扣软件,150-500人,不需要融资,高新技术产业开发区,ios开发,在校/应届,本科,6k-10k,自研团队 双休 五险一金,移动互联网,开发|测试|运维类,"年底双薪,带薪年假,绩效奖金,年度旅游",移动前端开发,西安
291,北京趣加科技有限公司,FunPlus 趣加游戏,500-2000人,B轮,朝阳区,资深iOS开发工程师,5-10年,本科,25k-40k,全球团队；待遇丰厚,"游戏,MCN｜直播平台",开发|测试|运维类,"绩效奖金,股票期权,专项奖金,五险一金",移动前端开发,北京
292,上海华钦信息科技股份有限公司,CLPS,500-2000人,上市公司,天河区,高级IOS开发工程师,5-10年,本科,20k-35k,"发展空间大,培训机会,世界五百强",软件服务｜咨询,开发|测试|运维类,"专项奖金,带薪年假,定期体检,交通补助",移动前端开发,广州
293,爱客科技（深圳）有限公司,AfterShip,150-500人,不需要融资,南山区,iOS 开发工程师,5-10年,本科,25k-35k,全球项目、高薪资、高福利、国际团队,"软件服务｜咨询,营销服务｜咨询,数据服务｜咨询",开发|测试|运维类,"持续盈利,国际龙头企业,SaaS平台,极客氛围",移动前端开发,深圳
294,神话科技传媒（深圳）有限公司上海分公司,神话科技,50-150人,未融资,朝阳区,高级ios研发工程师,3-5年,本科,20k-40k,很多,软件服务｜咨询,开发|测试|运维类,,移动前端开发,北京
295,中国民航信息网络股份有限公司重庆分公司,中国民航信息网络股份有限公司重庆分公司,500-2000人,上市公司,渝北区,移动开发工程师（Android/IOS）,1-3年,本科,8k-15k,五险二金、带薪年假、工会福利、教育培训,生活服务,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,通讯津贴",移动前端开发,重庆
296,上海尉合信息技术有限公司,尉合,50-150人,A轮,长宁区,ios高级开发工程师,3-5年,本科,13k-26k,年轻团队，mac 电脑标配,工具类产品,开发|测试|运维类,"年底双薪,股票期权,弹性工作,扁平管理",移动前端开发,上海
297,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,iOS开发工程师（SaaS方向）-MJ001703,3-5年,本科,15k-30k,物联网,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,杭州
298,51JOB-共识基石科技（北京）有限公司,51JOB-共识基石科技（北京）有限公司,15-50人,不需要融资,海淀区,iOS全栈工程师-远程办公,3-5年,大专,20k-25k,"五险一金,补充医疗保险,年终奖金",软件开发,开发|测试|运维类,,移动前端开发,北京
299,广州摩翼信息科技有限公司,翼课网,500-2000人,不需要融资,大兴区,IOS研发工程师,在校/应届,本科,10k-15k,"五险一金,朝阳行业，周末双休",在线教育,开发|测试|运维类,"节日礼物,在线教育,岗位晋升,五险一金",移动前端开发,北京
300,科大讯飞股份有限公司,科大讯飞,2000人以上,上市公司,高新技术产业开发区,消费者BG-IOS研发-西安,3-5年,本科,15k-20k,上市公司 有前景 大平台 产品有实力,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"绩效奖金,股票期权,专项奖金,年底双薪",移动前端开发,西安
301,北京米可世界科技有限公司,MICO,150-500人,A轮,朝阳区,资深iOS开发工程师 (MJ000169),3-5年,本科,30k-50k,快速发展 福利完善,社交平台,开发|测试|运维类,"股票期权,年度旅游,移动社交,五险一金",移动前端开发,北京
302,51JOB-上海汉狮智能科技有限公司,51JOB-上海汉狮智能科技有限公司,15-50人,不需要融资,浦东新区,iOS开发工程师,1-3年,大专,13k-20k,"五险一金,年终奖金",软件开发,开发|测试|运维类,,移动前端开发,上海
303,新浪网技术（中国）有限公司,新浪网,2000人以上,上市公司,海淀区,ios开发工程师,3-5年,本科,20k-35k,"环境好,健身房,图书馆","内容资讯,社交媒体",开发|测试|运维类,"免费班车,岗位晋升,五险一金,定期体检",移动前端开发,北京
304,上海寻梦信息技术有限公司,拼多多,2000人以上,上市公司,长宁区,ios开发工程师,不限,本科,30k-60k,包三餐、技术氛围好,电商平台,开发|测试|运维类,"股票期权,专项奖金,弹性工作,扁平管理",移动前端开发,上海
305,51JOB-本无网络科技有限公司,51JOB-本无网络科技有限公司,15-50人,不需要融资,沙坪坝区,iOS开发工程师,3-5年,本科,10k-15k,"五险,弹性工作,年终奖金",其他,开发|测试|运维类,,移动前端开发,重庆
306,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,iOS开发工程师,1-3年,本科,20k-40k,蓝海市场，外企氛围。,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",移动前端开发,深圳
307,北京东大正保科技有限公司,正保远程教育集团,2000人以上,上市公司,海淀区,中级IOS开发工程师,3-5年,本科,20k-30k,八险一金、北京工作居住证，绩效奖金、年终奖,在线教育,开发|测试|运维类,"节日礼物,十佳旅游,带薪年假,带薪病假",移动前端开发,北京
308,海口美亚卓越软件有限公司,美亚卓越软件,50-150人,未融资,美兰区,IOS/安卓开发,1-3年,大专,4k-8k,带薪年假、双休、生日和节日福利、拓展、年终奖,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,,移动前端开发,海口
309,深圳鲲鹏天下科技有限公司,鲲天下,15-50人,不需要融资,南山区,ios中级开发工程师,3-5年,大专,9k-16k,餐费/通讯/交通补贴 年终奖 领导好 氛围好,社交平台,开发|测试|运维类,"年底双薪,带薪年假,交通补助,午餐补助",移动前端开发,深圳
310,支付宝（杭州）信息技术有限公司,蚂蚁集团,2000人以上,上市公司,朝阳区,安卓研发/IOS研发/终端安全专家,5-10年,本科,20k-40k,"发展空间大,成长快",科技金融,开发|测试|运维类,"年底双薪,带薪年假,股票期权,绩效奖金",高端技术职位,北京
311,北京太字流动科技有限公司,太字流动,50-150人,A轮,海淀区,ios高级开发（音视频方向）,3-5年,本科,25k-40k,快速成长,音频｜视频媒体,开发|测试|运维类,"股票期权,带薪年假,定期体检,交通补助",移动前端开发,北京
312,北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,朝阳区,IOS资深开发工程师,3-5年,本科,15k-30k,领导好、有前景,音频｜视频媒体,开发|测试|运维类,"绩效奖金,五险一金,交通补助,带薪年假",移动前端开发,北京
313,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,Android/iOS开发工程师 — 教育产品,不限,本科,30k-50k,健身瑜伽，六险一金，团队氛围好，晋升空间大,"内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",移动前端开发,北京
314,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,资深ios开发工程师,3-5年,不限,25k-50k,核心业务、团队大牛多,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",移动前端开发,北京
315,杭州橙子信息科技有限公司,橙子科技,50-150人,A轮,余杭区,资深IOS开发工程师,3-5年,本科,11k-20k,阿里系团队、丰厚的期权、五险一金,"电商平台,软件服务｜咨询",开发|测试|运维类,"千万级用户,阿里系团队,弹性工作,定期体检",移动前端开发,杭州
316,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,美团配送高级iOS研发工程师,不限,不限,25k-40k,核心业务,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",移动前端开发,北京
317,北京达佳互联信息技术有限公司,快手,2000人以上,上市公司,海淀区,（客户端专场）iOS开发工程师-【X6】,3-5年,本科,20k-40k,福利待遇好,短视频,开发|测试|运维类,"股票期权,弹性工作,定期体检,岗位晋升",移动前端开发,北京
318,51JOB-广州施来德电器零件有限公司,51JOB-Celestra Corporation,50-150人,不需要融资,海珠区,iOS开发工程师,3-5年,大专,15k-25k,"周末双休,五险一金,年终奖金",其他,开发|测试|运维类,,移动前端开发,广州
319,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,南山区,iOS高级开发工程师 (KA业务方向),3-5年,本科,15k-25k,全球化智能平台,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,深圳
320,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,iOS资深开发工程师—MJ000012,3-5年,本科,15k-30k,自由、开放、挑战大,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,杭州
321,千言信息技术（上海）有限公司,italki,50-150人,A轮,黄浦区,高级iOS开发工程师G00019,5-10年,本科,20k-25k,国际化团队，福利丰厚，技术提升,在线教育,开发|测试|运维类,"高端医疗保险,国际化团队,绩效奖金,带薪年假",移动前端开发,上海
322,北京寻宝天行网络技术有限公司,寻宝天行,50-150人,不需要融资,昌平区,ios工程师,3-5年,本科,13k-26k,"福利待遇好,六险一金,发展好,背景强大","电商平台,游戏",开发|测试|运维类,"技能培训,节日礼物,绩效奖金,定期体检",移动前端开发,北京
323,我爱我家控股集团股份有限公司,我爱我家集团,2000人以上,上市公司,徐汇区,iOS开发工程师(J305206),3-5年,本科,10k-20k,绩效奖金，五险一金，带薪年假,房地产｜建筑｜物业,开发|测试|运维类,,移动前端开发,上海
324,我爱我家控股集团股份有限公司,我爱我家集团,2000人以上,上市公司,杨浦区,ios开发工程师(J326428),1-3年,本科,10k-15k,上市公司,房地产｜建筑｜物业,开发|测试|运维类,,移动前端开发,上海
325,上海尉合信息技术有限公司,尉合,50-150人,A轮,长宁区,高级IOS开发工程师（可远程工作）,3-5年,本科,18k-35k,业务新、成长快、业务前景,工具类产品,开发|测试|运维类,"年底双薪,股票期权,弹性工作,扁平管理",移动前端开发,上海
326,上海弘连网络科技有限公司,弘连网络,50-150人,未融资,闵行区,逆向工程师(IOS方向),1-3年,本科,11k-22k,五险一金 优秀团队 弹性工作 绩效奖励,数据服务｜咨询,开发|测试|运维类,"技能培训,绩效奖金,定期体检,五险一金",运维,上海
327,珠海必要工业科技股份有限公司,必要工业科技,150-500人,不需要融资,朝阳区,iOS技术经理,5-10年,本科,30k-50k,独角兽电商；盈利电商；无边界工作,电商平台,开发|测试|运维类,"商业医疗保险,带薪年假,扁平管理,下午茶",高端技术职位,北京
328,北京音娱时光科技有限公司,音娱时光,50-150人,B轮,海淀区,iOS高级开发工程师,5-10年,本科,28k-45k,985团队;技术大牛多;股票期权,MCN｜直播平台,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,免费健身",移动前端开发,北京
329,北京音娱时光科技有限公司,音娱时光,50-150人,B轮,海淀区,iOS开发工程师,3-5年,本科,20k-30k,985团队;技术大牛多;股票期权,MCN｜直播平台,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,免费健身",移动前端开发,北京
330,腾讯科技（深圳）有限公司,腾讯,2000人以上,上市公司,南山区,【国际业务部】iOS客户端开发工,3-5年,本科,15k-30k,福利待遇好,"游戏,社交媒体,音频｜视频媒体",开发|测试|运维类,"免费班车,成长空间,年度旅游,岗位晋升",移动前端开发,深圳
331,腾讯科技（深圳）有限公司,腾讯,2000人以上,上市公司,南山区,腾讯会议海外iOS开发工程师,3-5年,本科,20k-35k,"大厂福利,业务成长","游戏,社交媒体,音频｜视频媒体",开发|测试|运维类,"免费班车,成长空间,年度旅游,岗位晋升",移动前端开发,深圳
332,广州维梦科技有限公司,维梦科技,50-150人,不需要融资,西湖区,资深ios开发工程师,3-5年,本科,25k-40k,大牛团队 六险一金 okr管理 技术实力强,工具类产品,开发|测试|运维类,"年终分红,定期体检,股票期权,带薪年假",移动前端开发,杭州
333,珠海灏霆软件有限公司,灏霆软件,50-150人,未融资,香洲区,ios开发工程师,1-3年,不限,7k-13k,五险一金、双休、全勤奖、年底奖金,IT技术服务｜咨询,开发|测试|运维类,,移动前端开发,珠海
334,上海找钢网信息科技股份有限公司,找钢网,500-2000人,D轮及以上,杨浦区,ios开发工程师,5-10年,本科,20k-30k,交通便利 免费午餐 晋升快,电商平台,开发|测试|运维类,,移动前端开发,上海
335,四川伊澳农业科技有限公司,伊澳科技,2000人以上,上市公司,浦东新区,ios专家,5-10年,本科,30k-50k,"美女多,有期权,即将上市,大牛多",批发｜零售,开发|测试|运维类,"专项奖金,股票期权,绩效奖金,年终分红",移动前端开发,上海
336,上海找钢网信息科技股份有限公司,找钢网,500-2000人,D轮及以上,杨浦区,ios开发工程师,3-5年,本科,20k-40k,成长快 空间大 免费午餐 交通便利,电商平台,开发|测试|运维类,,移动前端开发,上海
337,瑞庭网络技术（上海）有限公司,安居客,500-2000人,上市公司,朝阳区,iOS资深开发工程师(J17253),5-10年,本科,20k-40k,知名公司，内部发展空间,居住服务,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,五险一金",移动前端开发,北京
338,瑞庭网络技术（上海）有限公司,安居客,500-2000人,上市公司,朝阳区,iOS视频研发工程师(J17265),5-10年,本科,20k-40k,知名公司，内部发展空间,居住服务,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,五险一金",移动前端开发,北京
339,北京新势界科技有限公司,新势界,15-50人,未融资,朝阳区,iOS工程师（AR方向）,3-5年,本科,18k-25k,五险一金，同事好，健身房，不加班，年底双薪,软件服务｜咨询,开发|测试|运维类,"年底双薪,领导好,五险一金,不加班",数据开发,北京
340,北京百家科技集团有限公司,跟谁学,2000人以上,上市公司,海淀区,IOS技术专家,5-10年,本科,40k-80k,上市公司、股票、七险一金,在线教育,开发|测试|运维类,"节日礼物,技能培训,股票期权,精英团队",移动前端开发,北京
341,汕尾市铁人信息技术有限公司,铁人信息,50-150人,不需要融资,南山区,ios工程师,3-5年,本科,15k-20k,丰厚奖金、晋升机制、五险一金、下午茶、年终奖,软件开发,开发|测试|运维类,,移动前端开发,深圳
342,汕尾市铁人信息技术有限公司,铁人信息,50-150人,不需要融资,南山区,ios开发工程师,3-5年,本科,15k-25k,丰厚奖金、晋升机制、五险一金、下午茶、年终奖,软件开发,开发|测试|运维类,,移动前端开发,深圳
343,上海思建网络科技有限公司,思建网络,50-150人,不需要融资,杨浦区,ios高级开发工程师,5-10年,本科,25k-35k,国际化发展路径，薪酬福利优厚,科技金融,开发|测试|运维类,"带薪年假,节日礼物,领导好,扁平管理",移动前端开发,上海
344,广州赞赏信息科技有限公司,赞赏,150-500人,A轮,天河区,音视频开发工程师（移动端）,5-10年,本科,25k-40k,14薪 午餐晚餐下午茶,"软件服务｜咨询,营销服务｜咨询,MCN｜直播平台",开发|测试|运维类,"午餐晚餐,双休,14薪,员工持股",后端开发,广州
345,易玩（上海）网络科技有限公司,TapTap,50-150人,B轮,闸北区,高级IOS开发工程师(J11923),3-5年,本科,25k-45k,福利好/待遇优/发展好,"内容社区,游戏",开发|测试|运维类,"年底双薪,绩效奖金,交通补助,带薪年假",移动前端开发,上海
346,山西证券股份有限公司,山西证券,2000人以上,上市公司,浦东新区,IOS研发工程师,3-5年,本科,15k-25k,以科技赋能证券,科技金融,开发|测试|运维类,,移动前端开发,上海
347,深圳大宇无限科技有限公司,大宇无限,50-150人,C轮,南山区,iOS 开发工程师,3-5年,本科,15k-30k,亿级用户 扁平管理 六险一金,"内容资讯,内容社区,社交媒体",开发|测试|运维类,"股票期权,带薪年假,弹性工作,扁平管理",移动前端开发,深圳
348,北京快看世界信息技术有限公司,快看漫画,500-2000人,D轮及以上,朝阳区,iOS工程师（中高级）,3-5年,本科,20k-40k,"双休,七险一金,免费晚餐,重点业务","影视｜动漫,内容社区",开发|测试|运维类,"股票期权,年度体检,七险一金,带薪假期",移动前端开发,北京
349,北京趣加科技有限公司,FunPlus 趣加游戏,500-2000人,B轮,朝阳区,资深ios开发工程师,5-10年,本科,30k-50k,六险一金，出海团队,"游戏,MCN｜直播平台",开发|测试|运维类,"绩效奖金,股票期权,专项奖金,五险一金",移动前端开发,北京
350,深圳三代人科技有限公司,三代人科技,150-500人,不需要融资,南山区,中级iOS开发工程师,3-5年,本科,14k-20k,技术团队氛围佳，千万级用户产品,在线医疗,开发|测试|运维类,"股票期权,绩效奖金,扁平管理,五险一金",移动前端开发,深圳
351,上海游雁网络科技有限公司广州分公司,游雁游戏,150-500人,不需要融资,天河区,iOS运营,不限,本科,5k-8k,五险一金 包餐 年底双薪 年终奖,游戏,运营|编辑|客服类,"年底双薪,带薪年假,定期体检,绩效奖金",运营,广州
352,广州市乐无边教育科技有限公司,高考直通车,50-150人,未融资,天河区,iOS开发工程师,1-3年,本科,9k-15k,公司前景好，团队氛围好，福利待遇好,内容资讯,开发|测试|运维类,"移动互联网,互联网教育,发展前景广阔,弹性工作",移动前端开发,广州
353,探探科技（北京）有限公司,探探,150-500人,D轮及以上,朝阳区,iOS高级开发工程师/技术专家,不限,本科,30k-60k,商保、免费三餐、年度高端体检、日常团建等,社交平台,开发|测试|运维类,"股票期权,带薪年假,岗位晋升,扁平管理",移动前端开发,北京
354,广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,天河区,高级客户端开发工程师（IOS)G101457,3-5年,本科,15k-30k,双休 弹性工作 免费四餐 健身房 地铁周边,"营销服务｜咨询,数据服务｜咨询",开发|测试|运维类,"优秀团队,节日礼物,股票期权,带薪年假",移动前端开发,广州
